NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B25001_001E,B25003_001E,B25003_002E,B25003_003E,B25026_009E,B25026_010E,B25077_001E,B25075_025E,B25075_026E,B25075_027E,B17001_001E,B17001_002E,B19301_001E,B19001_017E,B19013_001E,B05002_003E,B05002_004E,B05002_009E,B16007_008E,B16007_009E,B23006_001E,B23006_023E,state,county,tract
"Census Tract 31, District of Columbia, District of Columbia",1400000US11001003100,3176,32.9,1295,941,11,279,0,546,1293,1188,657,531,1304,27,486800,7,27,0,3176,392,50771,166,84278,806,1373,58,2422,1531,2194,1272,11,001,003100
"Census Tract 32, District of Columbia, District of Columbia",1400000US11001003200,5078,33.0,1734,2500,0,223,0,585,1939,1658,845,813,2512,218,491900,0,0,0,5065,730,38279,231,86307,1892,2019,96,3720,2896,3153,1402,11,001,003200
"Census Tract 33.01, District of Columbia, District of Columbia",1400000US11001003301,3922,33.2,1748,1750,0,110,0,159,1709,1566,963,603,1696,194,632700,23,0,0,3922,290,59013,415,118198,1010,2395,109,3232,2746,2914,2266,11,001,003301
"Census Tract 33.02, District of Columbia, District of Columbia",1400000US11001003302,2213,31.8,1073,919,2,100,0,65,1009,869,509,360,916,129,652000,36,0,0,2213,267,58064,154,121375,404,1488,97,1810,1576,1611,1301,11,001,003302
"Census Tract 34, District of Columbia, District of Columbia",1400000US11001003400,4723,21.5,1260,3104,0,92,0,117,1442,1163,460,703,1589,33,590100,13,0,41,2704,505,27157,211,87535,1179,3116,56,4012,3527,1847,1173,11,001,003400
"Census Tract 35, District of Columbia, District of Columbia",1400000US11001003500,5440,23.1,1059,3941,0,292,0,52,1218,1194,508,686,1571,321,499300,0,0,0,2780,636,23993,134,77500,1070,3567,54,4766,4148,2064,1307,11,001,003500
"Census Tract 36, District of Columbia, District of Columbia",1400000US11001003600,5123,32.0,2500,1650,0,419,0,366,2355,2124,677,1447,3056,267,762700,9,22,0,5113,717,51591,296,92288,1873,2260,126,4391,3437,3732,2555,11,001,003600
"Census Tract 37, District of Columbia, District of Columbia",1400000US11001003700,5859,31.0,2682,2239,14,293,0,556,2769,2549,558,1991,4572,67,527000,42,0,16,5583,876,43912,142,79904,1683,2761,173,4530,3605,3859,2308,11,001,003700
"Census Tract 38, District of Columbia, District of Columbia",1400000US11001003800,5038,34.9,3729,700,0,273,54,107,2867,2727,839,1888,3440,233,618500,72,0,0,5038,472,73958,497,95454,653,2928,100,4156,3156,4037,3116,11,001,003800
"Census Tract 39, District of Columbia, District of Columbia",1400000US11001003900,4479,34.3,3516,557,21,235,0,0,2919,2652,725,1927,3112,229,419500,140,0,11,4451,435,66155,331,91009,279,3110,133,3918,2789,3755,3317,11,001,003900
"Census Tract 40.01, District of Columbia, District of Columbia",1400000US11001004001,4310,35.1,3463,227,0,200,62,287,2416,2219,939,1280,2661,371,607900,48,85,98,4279,154,84660,476,117055,660,3090,100,3530,2903,3364,3127,11,001,004001
"Census Tract 40.02, District of Columbia, District of Columbia",1400000US11001004002,3137,34.8,2707,208,0,160,0,12,1941,1825,726,1099,1814,128,590300,93,32,21,3119,133,77111,260,97125,249,2146,141,2703,1978,2499,2274,11,001,004002
"Census Tract 41, District of Columbia, District of Columbia",1400000US11001004100,2749,45.0,2274,104,0,184,0,115,1709,1460,732,728,1249,193,1127200,75,52,268,2749,173,113329,510,132431,434,1612,69,1882,1374,1788,1658,11,001,004100
"Census Tract 42.01, District of Columbia, District of Columbia",1400000US11001004201,3709,31.6,3085,241,0,140,0,98,2157,2157,770,1387,2327,204,631000,58,85,17,3709,159,85279,409,104818,369,2748,86,3411,2970,3040,2816,11,001,004201
"Census Tract 42.02, District of Columbia, District of Columbia",1400000US11001004202,2492,32.2,2047,67,6,179,0,85,1822,1637,529,1108,1591,72,463900,43,24,0,2399,181,91369,266,105538,138,1879,54,2173,1727,1958,1767,11,001,004202
"Census Tract 43, District of Columbia, District of Columbia",1400000US11001004300,3918,34.2,2343,1043,0,94,0,261,2199,2049,757,1292,2197,302,676700,144,62,0,3918,400,64986,328,84375,760,2243,44,3117,2447,2822,2294,11,001,004300
"Census Tract 44, District of Columbia, District of Columbia",1400000US11001004400,5551,33.2,3905,941,0,271,0,73,2843,2764,1445,1319,2835,329,686100,215,59,0,5544,761,93659,811,154402,803,3515,241,4788,4091,4394,4023,11,001,004400
"Census Tract 46, District of Columbia, District of Columbia",1400000US11001004600,2833,32.0,1106,1536,0,110,0,41,1427,1270,541,729,1540,90,568500,11,0,18,2833,432,54340,175,92738,1076,1556,8,2197,1996,1959,1137,11,001,004600
"Census Tract 47.01, District of Columbia, District of Columbia",1400000US11001004701,4854,30.0,918,3297,0,453,0,21,2679,2430,329,2101,4314,263,487900,14,0,0,4854,1188,35450,165,29643,2884,1365,40,3326,2952,2718,1269,11,001,004701
"Census Tract 47.02, District of Columbia, District of Columbia",1400000US11001004702,2875,32.1,1491,1075,0,144,0,100,1618,1540,329,1211,2035,354,513600,12,0,0,2623,366,72604,287,100179,558,1911,56,2349,1982,2138,1667,11,001,004702
"Census Tract 48.01, District of Columbia, District of Columbia",1400000US11001004801,2560,33.1,1137,1063,0,198,0,70,1254,1123,434,689,1563,245,601600,26,0,0,2552,261,51200,168,106806,565,1634,14,1969,1772,1750,1250,11,001,004801
"Census Tract 48.02, District of Columbia, District of Columbia",1400000US11001004802,3540,33.4,1134,1741,0,382,0,192,1903,1757,312,1445,3007,175,628700,18,8,0,3511,813,49341,211,59980,1249,1594,109,2753,2096,2505,1396,11,001,004802
"Census Tract 49.01, District of Columbia, District of Columbia",1400000US11001004901,2826,31.9,1235,1088,0,177,0,222,1294,1215,273,942,2115,242,674200,42,0,2,2812,516,48506,202,77750,923,1326,48,2195,1729,2005,1338,11,001,004901
"Census Tract 49.02, District of Columbia, District of Columbia",1400000US11001004902,3155,32.6,1507,639,12,305,0,556,1544,1436,445,991,2389,215,512500,12,13,0,3155,493,57760,273,95500,617,1699,50,2680,2099,2447,1538,11,001,004902
"Census Tract 50.01, District of Columbia, District of Columbia",1400000US11001005001,2076,34.6,1491,279,0,116,0,42,1012,945,459,486,946,109,739800,49,73,4,2063,191,76815,198,131354,297,1282,56,1803,1398,1731,1389,11,001,005001
"Census Tract 50.02, District of Columbia, District of Columbia",1400000US11001005002,5971,34.3,3042,1135,33,437,27,992,3754,3546,710,2836,4913,375,457100,0,0,17,5971,709,66133,496,80833,1131,3285,129,5134,3788,4769,3208,11,001,005002
"Census Tract 52.01, District of Columbia, District of Columbia",1400000US11001005201,6205,31.6,4830,266,30,455,0,225,4441,3954,1350,2604,3977,630,591800,95,68,0,6205,525,85001,813,109074,477,4447,72,5815,4794,5399,4403,11,001,005201
"Census Tract 53.01, District of Columbia, District of Columbia",1400000US11001005301,4990,32.4,4229,127,22,416,0,0,3671,3363,1289,2074,2921,469,468300,64,10,56,4973,465,79651,520,89340,476,3607,93,4332,3689,3906,3703,11,001,005301
"Census Tract 55, District of Columbia, District of Columbia",1400000US11001005500,6780,33.9,5325,414,43,620,0,173,4784,4265,1473,2792,4198,340,693400,175,48,129,6529,1213,76480,650,77808,467,4326,302,5634,4158,4757,4429,11,001,005500
"Census Tract 56, District of Columbia, District of Columbia",1400000US11001005600,6684,27.8,4969,486,16,699,0,238,4105,3342,1205,2137,3359,798,451000,85,8,61,5091,1251,57118,455,65833,609,3895,202,5427,3690,2742,2564,11,001,005600
"Census Tract 58, District of Columbia, District of Columbia",1400000US11001005800,2769,40.4,1880,224,0,557,0,15,2375,1769,608,1161,1639,293,517100,25,0,9,2769,421,104491,466,135718,285,1803,40,2363,1810,2231,1848,11,001,005800
"Census Tract 59, District of Columbia, District of Columbia",1400000US11001005900,2760,28.1,1610,530,0,347,0,172,1577,1336,173,1163,2047,309,462400,0,0,0,2445,422,61377,198,100000,360,1920,35,2570,2176,1771,1446,11,001,005900
"Census Tract 62.02, District of Columbia, District of Columbia",1400000US11001006202,65,-666666666.0,65,0,0,0,0,0,39,39,0,39,65,0,-666666666,0,0,0,65,0,,0,-666666666,0,65,0,65,65,39,39,11,001,006202
"Census Tract 64, District of Columbia, District of Columbia",1400000US11001006400,2455,31.1,273,2101,9,43,0,14,1286,1126,159,967,2214,201,502000,10,0,0,2455,1100,22957,46,23485,1532,749,60,1647,1526,1331,362,11,001,006400
"Census Tract 65, District of Columbia, District of Columbia",1400000US11001006500,2569,31.9,2158,306,0,48,0,0,1493,1131,484,647,1335,306,886200,146,15,0,2553,299,72322,310,121779,413,1823,34,2071,1830,1857,1597,11,001,006500
"Census Tract 66, District of Columbia, District of Columbia",1400000US11001006600,2027,41.2,1765,68,50,89,0,8,1124,935,516,419,732,146,1042900,246,9,31,2024,71,94345,243,146920,288,1458,0,1303,1116,1224,1105,11,001,006600
"Census Tract 67, District of Columbia, District of Columbia",1400000US11001006700,4184,38.1,3395,564,0,136,0,18,1925,1802,1133,669,1420,287,762600,164,54,0,4121,203,84253,556,137829,743,3093,107,3055,2841,2804,2599,11,001,006700
"Census Tract 68.01, District of Columbia, District of Columbia",1400000US11001006801,2142,36.3,892,1075,4,72,0,36,1000,930,496,434,912,171,532800,5,5,0,2084,215,49059,118,83750,703,1292,27,1730,1530,1554,959,11,001,006801
"Census Tract 68.02, District of Columbia, District of Columbia",1400000US11001006802,2488,35.5,1392,877,8,47,0,35,1059,1013,720,293,735,47,627200,31,0,0,2488,231,59983,266,130809,813,1580,32,1782,1657,1530,1223,11,001,006802
"Census Tract 68.04, District of Columbia, District of Columbia",1400000US11001006804,2803,36.1,189,2483,4,0,0,82,16,16,16,0,0,0,-666666666,0,0,0,211,125,6292,0,-666666666,2013,547,37,2663,2485,2139,124,11,001,006804
"Census Tract 69, District of Columbia, District of Columbia",1400000US11001006900,2220,40.0,1608,495,0,41,0,0,1261,1168,700,468,753,22,737300,93,8,0,2220,89,76680,303,124045,578,1420,68,1700,1603,1685,1365,11,001,006900
"Census Tract 70, District of Columbia, District of Columbia",1400000US11001007000,2834,31.3,2163,316,0,53,0,96,1227,1137,536,601,997,67,785500,102,20,7,2282,106,66796,235,121354,485,2070,34,2273,2006,1678,1482,11,001,007000
"Census Tract 71, District of Columbia, District of Columbia",1400000US11001007100,3349,30.3,1304,1900,0,73,0,34,1409,1356,483,873,2336,150,489600,17,0,0,3349,1202,42998,169,69145,1700,1472,41,2275,2184,2067,1205,11,001,007100
"Census Tract 72, District of Columbia, District of Columbia",1400000US11001007200,4664,31.7,3085,1294,0,166,0,12,2613,2482,512,1970,3580,401,495100,22,0,0,4556,545,63269,285,95481,828,3525,75,4052,3717,3552,3061,11,001,007200
"Census Tract 73.01, District of Columbia, District of Columbia",1400000US11001007301,4680,22.8,3062,1176,12,110,0,160,1442,1211,0,1211,3972,731,-666666666,0,0,0,3972,143,28914,107,76734,236,3961,223,2937,2423,2059,1198,11,001,007301
"Census Tract 73.04, District of Columbia, District of Columbia",1400000US11001007304,3427,35.8,149,3219,0,0,0,0,1418,1203,211,992,2652,137,239300,0,0,0,3248,1203,18414,27,31782,2309,1054,26,2254,2236,1813,175,11,001,007304
"Census Tract 74.01, District of Columbia, District of Columbia",1400000US11001007401,2314,26.5,0,2302,0,12,0,0,1110,908,60,848,2136,66,272000,0,0,0,2312,1461,9915,0,14692,1872,418,0,1345,1340,1061,80,11,001,007401
"Census Tract 74.03, District of Columbia, District of Columbia",1400000US11001007403,3192,27.0,45,3147,0,0,0,0,1195,1090,60,1030,3112,301,166400,0,0,0,3192,1302,11501,0,24758,2571,474,0,1988,1846,1624,169,11,001,007403
"Census Tract 74.04, District of Columbia, District of Columbia",1400000US11001007404,3785,24.2,26,3513,41,7,0,156,1432,1186,322,864,2934,179,297300,13,0,0,3785,1414,22188,142,35357,2880,833,0,2163,2036,1626,213,11,001,007404
"Census Tract 74.06, District of Columbia, District of Columbia",1400000US11001007406,2954,24.8,3,2695,0,0,13,200,1132,900,43,857,2869,149,251100,0,0,0,2949,1302,11596,0,30000,2352,476,13,1747,1650,1378,54,11,001,007406
"Census Tract 74.07, District of Columbia, District of Columbia",1400000US11001007407,2901,34.0,44,2797,0,0,0,0,1445,1294,538,756,1664,119,229800,0,0,0,2875,684,36447,47,38138,1760,1055,0,1779,1706,1581,315,11,001,007407
"Census Tract 74.08, District of Columbia, District of Columbia",1400000US11001007408,3607,31.3,52,3370,8,0,0,139,1327,1102,41,1061,2904,45,198900,0,0,0,2992,1594,10576,0,21735,2925,637,1,2351,2313,1927,80,11,001,007408
"Census Tract 74.09, District of Columbia, District of Columbia",1400000US11001007409,3894,27.6,27,3691,0,48,0,112,1667,1545,229,1316,3384,136,256100,0,0,0,3894,1203,16818,0,35625,2894,831,7,2441,2363,1955,194,11,001,007409
"Census Tract 75.02, District of Columbia, District of Columbia",1400000US11001007502,5164,33.9,70,5074,0,0,0,0,2040,1808,310,1498,4032,227,259600,0,0,13,4915,2429,14582,0,25027,3946,1145,21,3000,2967,2371,369,11,001,007502
"Census Tract 75.03, District of Columbia, District of Columbia",1400000US11001007503,2648,26.0,103,2510,0,6,0,10,1067,949,310,639,1762,88,318200,4,0,0,2648,1208,16985,23,29476,1944,655,0,1508,1428,1176,227,11,001,007503
"Census Tract 75.04, District of Columbia, District of Columbia",1400000US11001007504,2903,27.6,24,2879,0,0,0,0,1392,1084,229,855,2148,142,285000,0,0,0,2885,1235,20896,64,18618,2177,648,29,1878,1809,1525,182,11,001,007504
"Census Tract 76.01, District of Columbia, District of Columbia",1400000US11001007601,4909,38.2,307,4518,0,0,18,35,2380,2030,758,1272,2793,251,238600,0,0,0,4874,1044,25202,49,34107,3090,1669,33,3229,3079,2796,549,11,001,007601
"Census Tract 76.03, District of Columbia, District of Columbia",1400000US11001007603,4034,44.0,229,3526,0,34,0,202,2461,2108,843,1265,2420,157,232300,26,0,0,4034,1099,33103,44,47770,2302,1461,195,2423,2210,2336,646,11,001,007603
"Census Tract 76.04, District of Columbia, District of Columbia",1400000US11001007604,4012,36.1,192,3577,93,24,0,86,2087,1809,557,1252,2684,519,384400,5,4,8,4012,1034,31743,56,51594,2486,1359,53,2717,2630,2427,706,11,001,007604
"Census Tract 76.05, District of Columbia, District of Columbia",1400000US11001007605,3993,36.8,125,3386,30,162,0,159,1885,1621,313,1308,2919,398,260800,0,0,0,3987,1235,22824,31,35042,2731,910,38,2675,2436,2225,450,11,001,007605
"Census Tract 77.03, District of Columbia, District of Columbia",1400000US11001007703,5521,29.6,0,5199,0,26,0,296,2499,2238,388,1850,4752,335,237900,0,0,0,5521,2317,15800,49,25540,4467,805,0,3074,2901,2539,83,11,001,007703
"Census Tract 77.07, District of Columbia, District of Columbia",1400000US11001007707,4507,31.4,0,4483,0,0,0,0,1831,1539,660,879,2878,138,270100,0,0,10,4377,1528,20278,38,39746,3348,1117,35,2458,2370,1956,293,11,001,007707
"Census Tract 77.08, District of Columbia, District of Columbia",1400000US11001007708,3012,34.7,0,3012,0,0,0,0,1336,1179,182,997,2379,288,163600,0,0,0,3012,910,17607,0,35046,2307,705,0,1945,1926,1503,27,11,001,007708
"Census Tract 77.09, District of Columbia, District of Columbia",1400000US11001007709,2275,42.6,44,2061,0,0,0,75,1187,1035,159,876,1798,41,236200,0,0,0,2266,645,22223,6,35423,1517,676,5,1542,1419,1291,255,11,001,007709
"Census Tract 78.03, District of Columbia, District of Columbia",1400000US11001007803,3707,38.5,58,3251,37,0,0,334,1857,1636,658,978,2045,173,224300,0,0,0,3662,828,23565,25,37234,2229,1156,22,2307,1978,1855,303,11,001,007803
"Census Tract 78.04, District of Columbia, District of Columbia",1400000US11001007804,3547,37.3,8,3380,0,8,0,99,1442,1215,473,742,2023,54,231600,0,0,0,3156,1015,23306,96,45396,2446,871,0,2035,1919,1718,222,11,001,007804
"Census Tract 78.06, District of Columbia, District of Columbia",1400000US11001007806,2078,41.6,54,2013,9,0,0,2,1069,878,256,622,1410,118,256000,0,0,18,2058,609,19273,0,33125,1598,438,0,1311,1272,1106,92,11,001,007806
"Census Tract 78.07, District of Columbia, District of Columbia",1400000US11001007807,2317,37.9,51,2159,0,10,0,69,1002,899,356,543,1258,0,227800,0,0,0,2315,345,24922,4,46115,1628,562,0,1557,1460,1309,220,11,001,007807
"Census Tract 78.08, District of Columbia, District of Columbia",1400000US11001007808,3847,29.5,22,3649,0,40,0,82,1658,1366,656,710,1600,201,230000,0,0,0,3847,1039,21398,31,32376,2578,651,46,2334,2030,1792,432,11,001,007808
"Census Tract 78.09, District of Columbia, District of Columbia",1400000US11001007809,3074,34.2,14,2959,7,22,0,0,1387,1241,683,558,1484,155,206200,0,0,0,3061,823,22149,8,40521,1975,995,27,1958,1896,1703,303,11,001,007809
"Census Tract 79.01, District of Columbia, District of Columbia",1400000US11001007901,3897,37.4,884,2857,31,23,0,19,1836,1547,528,1019,2458,87,475900,33,0,0,3881,861,29692,43,47847,1991,1802,49,2790,2738,2507,919,11,001,007901
"Census Tract 79.03, District of Columbia, District of Columbia",1400000US11001007903,1907,36.3,390,1406,7,29,0,8,922,796,533,263,718,43,365800,0,0,21,1890,364,34701,33,62717,1044,773,26,1300,1166,1078,515,11,001,007903
"Census Tract 80.01, District of Columbia, District of Columbia",1400000US11001008001,3162,34.5,1978,901,0,135,0,27,1403,1293,905,388,927,73,605500,0,9,8,3112,197,61650,299,135532,974,1809,137,2369,2129,2240,1744,11,001,008001
"Census Tract 80.02, District of Columbia, District of Columbia",1400000US11001008002,3437,35.8,2251,997,0,92,0,1,1626,1540,973,567,1131,154,597900,82,9,0,3427,199,66028,327,114000,836,2287,101,2613,2354,2470,1881,11,001,008002
"Census Tract 81, District of Columbia, District of Columbia",1400000US11001008100,3237,35.4,2651,381,0,69,0,35,1530,1446,801,645,1103,129,833500,186,41,7,3222,73,79379,502,137875,669,2359,40,2387,2257,2253,1915,11,001,008100
"Census Tract 82, District of Columbia, District of Columbia",1400000US11001008200,3006,31.2,2580,171,0,118,0,10,1533,1428,647,781,1417,93,891300,181,67,19,2781,200,78603,335,112784,445,2218,57,2448,2172,1876,1718,11,001,008200
"Census Tract 83.01, District of Columbia, District of Columbia",1400000US11001008301,2419,32.5,1831,289,0,132,0,24,1162,1021,536,485,1129,162,744500,39,0,0,2349,100,67537,296,132386,361,1804,90,2002,1806,1709,1571,11,001,008301
"Census Tract 83.02, District of Columbia, District of Columbia",1400000US11001008302,2446,34.0,1774,522,2,101,0,10,1012,962,552,410,916,126,690500,71,20,0,2303,113,63701,220,123542,513,1673,81,1816,1638,1624,1440,11,001,008302
